00:02:55 | INFO | GET http://localhost:7777/Telerik.Web.UI.WebResource.axd?type=rau
08:39:07 | INFO | 	connection: close
08:39:07 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
08:39:07 | INFO | 	sec-ch-ua-mobile: ?0
08:39:07 | INFO | 	sec-ch-ua-platform: "Windows"
08:39:07 | INFO | 	upgrade-insecure-requests: 1
08:39:07 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
08:39:07 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
08:39:07 | INFO | 	sec-fetch-site: same-origin
08:39:07 | INFO | 	sec-fetch-mode: navigate
08:39:07 | INFO | 	sec-fetch-user: ?1
08:39:07 | INFO | 	sec-fetch-dest: document
08:39:07 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
08:39:07 | INFO | 	accept-encoding: gzip, deflate, br
08:39:07 | INFO | 	accept-language: ru,en;q=0.9
08:39:07 | INFO | 	cookie: token=cb9bc8afdb764edb93aaf6e1951ce799; username=eugen
08:39:07 | INFO | Request:
08:39:07 | INFO | 	type : http
08:39:07 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:39:07 | INFO | 	http_version : 1.0
08:39:07 | INFO | 	server : ('192.168.64.2', 7777)
08:39:07 | INFO | 	client : ('192.168.64.1', 48512)
08:39:07 | INFO | 	scheme : http
08:39:07 | INFO | 	method : GET
08:39:07 | INFO | 	root_path : 
08:39:07 | INFO | 	path : /suggestions/106
08:39:07 | INFO | 	raw_path : b'/suggestions/106'
08:39:07 | INFO | 	query_string : b''
08:39:07 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:39:07 | INFO | Response Body=200
08:39:07 | INFO | GET http://localhost:7777/static/img/copy.png
08:39:07 | INFO | Params: 
08:39:07 | INFO | Headers:
08:39:07 | INFO | 	host: localhost:7777
08:39:07 | INFO | 	connection: close
08:39:07 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
08:39:07 | INFO | 	sec-ch-ua-mobile: ?0
08:39:07 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
08:39:07 | INFO | 	sec-ch-ua-platform: "Windows"
08:39:07 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
08:39:07 | INFO | 	sec-fetch-site: same-origin
08:39:07 | INFO | 	sec-fetch-mode: no-cors
08:39:07 | INFO | 	sec-fetch-dest: image
08:39:07 | INFO | 	referer: https://admin.noboringdate.ru/suggestions/106
08:39:07 | INFO | 	accept-encoding: gzip, deflate, br
08:39:07 | INFO | 	accept-language: ru,en;q=0.9
08:39:07 | INFO | 	cookie: token=cb9bc8afdb764edb93aaf6e1951ce799; username=eugen
08:39:07 | INFO | 	if-none-match: 79455e5539feea108e3f7a89e665dc5b
08:39:07 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
08:39:07 | INFO | Request:
08:39:07 | INFO | 	type : http
08:39:07 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:39:07 | INFO | 	http_version : 1.0
08:39:07 | INFO | 	server : ('192.168.64.2', 7777)
08:39:07 | INFO | 	client : ('192.168.64.1', 48528)
08:39:07 | INFO | 	scheme : http
08:39:07 | INFO | 	method : GET
08:39:07 | INFO | 	root_path : 
08:39:07 | INFO | 	path : /static/img/copy.png
08:39:07 | INFO | 	raw_path : b'/static/img/copy.png'
08:39:07 | INFO | 	query_string : b''
08:39:07 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:39:07 | INFO | Response Body=304
08:39:15 | INFO | GET http://localhost:7777/suggestions/edit/106
08:39:15 | INFO | Params: 
08:39:15 | INFO | Headers:
08:39:15 | INFO | 	host: localhost:7777
08:39:15 | INFO | 	connection: close
08:39:15 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
08:39:15 | INFO | 	sec-ch-ua-mobile: ?0
08:39:15 | INFO | 	sec-ch-ua-platform: "Windows"
08:39:15 | INFO | 	upgrade-insecure-requests: 1
08:39:15 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
08:39:15 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
08:39:15 | INFO | 	sec-fetch-site: same-origin
08:39:15 | INFO | 	sec-fetch-mode: navigate
08:39:15 | INFO | 	sec-fetch-user: ?1
08:39:15 | INFO | 	sec-fetch-dest: document
08:39:15 | INFO | 	referer: https://admin.noboringdate.ru/suggestions/106
08:39:15 | INFO | 	accept-encoding: gzip, deflate, br
08:39:15 | INFO | 	accept-language: ru,en;q=0.9
08:39:15 | INFO | 	cookie: token=cb9bc8afdb764edb93aaf6e1951ce799; username=eugen
08:39:15 | INFO | Request:
08:39:15 | INFO | 	type : http
08:39:15 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:39:15 | INFO | 	http_version : 1.0
08:39:15 | INFO | 	server : ('192.168.64.2', 7777)
08:39:15 | INFO | 	client : ('192.168.64.1', 60070)
08:39:15 | INFO | 	scheme : http
08:39:15 | INFO | 	method : GET
08:39:15 | INFO | 	root_path : 
08:39:15 | INFO | 	path : /suggestions/edit/106
08:39:15 | INFO | 	raw_path : b'/suggestions/edit/106'
08:39:15 | INFO | 	query_string : b''
08:39:15 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:39:15 | INFO | Response Body=200
08:39:47 | INFO | POST http://localhost:7777/suggestions/edit/106
08:39:47 | INFO | Params: 
08:39:47 | INFO | Headers:
08:39:47 | INFO | 	host: localhost:7777
08:39:47 | INFO | 	connection: close
08:39:47 | INFO | 	content-length: 3184
08:39:47 | INFO | 	cache-control: max-age=0
08:39:47 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
08:39:47 | INFO | 	sec-ch-ua-mobile: ?0
08:39:47 | INFO | 	sec-ch-ua-platform: "Windows"
08:39:47 | INFO | 	upgrade-insecure-requests: 1
08:39:47 | INFO | 	origin: https://admin.noboringdate.ru
08:39:47 | INFO | 	content-type: multipart/form-data; boundary=----WebKitFormBoundarymX3NQS1hBoW01aqX
08:39:47 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
08:39:47 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
08:39:47 | INFO | 	sec-fetch-site: same-origin
08:39:47 | INFO | 	sec-fetch-mode: navigate
08:39:47 | INFO | 	sec-fetch-user: ?1
08:39:47 | INFO | 	sec-fetch-dest: document
08:39:47 | INFO | 	referer: https://admin.noboringdate.ru/suggestions/edit/106
08:39:47 | INFO | 	accept-encoding: gzip, deflate, br
08:39:47 | INFO | 	accept-language: ru,en;q=0.9
08:39:47 | INFO | 	cookie: token=cb9bc8afdb764edb93aaf6e1951ce799; username=eugen
08:39:47 | INFO | Request:
08:39:47 | INFO | 	type : http
08:39:47 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:39:47 | INFO | 	http_version : 1.0
08:39:47 | INFO | 	server : ('192.168.64.2', 7777)
08:39:47 | INFO | 	client : ('192.168.64.1', 35932)
08:39:47 | INFO | 	scheme : http
08:39:47 | INFO | 	method : POST
08:39:47 | INFO | 	root_path : 
08:39:47 | INFO | 	path : /suggestions/edit/106
08:39:47 | INFO | 	raw_path : b'/suggestions/edit/106'
08:39:47 | INFO | 	query_string : b''
08:39:47 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:39:47 | INFO | Response Body=302
08:39:48 | INFO | GET http://localhost:7777/suggestions/106
08:39:48 | INFO | Params: 
08:39:48 | INFO | Headers:
08:39:48 | INFO | 	host: localhost:7777
08:39:48 | INFO | 	connection: close
08:39:48 | INFO | 	cache-control: max-age=0
08:39:48 | INFO | 	upgrade-insecure-requests: 1
08:39:48 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
08:39:48 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
08:39:48 | INFO | 	sec-fetch-site: same-origin
08:39:48 | INFO | 	sec-fetch-mode: navigate
08:39:48 | INFO | 	sec-fetch-user: ?1
08:39:48 | INFO | 	sec-fetch-dest: document
08:39:48 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
08:39:48 | INFO | 	sec-ch-ua-mobile: ?0
08:39:48 | INFO | 	sec-ch-ua-platform: "Windows"
08:39:48 | INFO | 	referer: https://admin.noboringdate.ru/suggestions/edit/106
08:39:48 | INFO | 	accept-encoding: gzip, deflate, br
08:39:48 | INFO | 	accept-language: ru,en;q=0.9
08:39:48 | INFO | 	cookie: token=cb9bc8afdb764edb93aaf6e1951ce799; username=eugen
08:39:48 | INFO | Request:
08:39:48 | INFO | 	type : http
08:39:48 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:39:48 | INFO | 	http_version : 1.0
08:39:48 | INFO | 	server : ('192.168.64.2', 7777)
08:39:48 | INFO | 	client : ('192.168.64.1', 35940)
08:39:48 | INFO | 	scheme : http
08:39:48 | INFO | 	method : GET
08:39:48 | INFO | 	root_path : 
08:39:48 | INFO | 	path : /suggestions/106
08:39:48 | INFO | 	raw_path : b'/suggestions/106'
08:39:48 | INFO | 	query_string : b''
08:39:48 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:39:48 | INFO | Response Body=200
08:39:57 | INFO | GET http://localhost:7777/suggestions/106
08:39:57 | INFO | Params: 
08:39:57 | INFO | Headers:
08:39:57 | INFO | 	host: localhost:7777
08:39:57 | INFO | 	connection: close
08:39:57 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
08:39:57 | INFO | 	sec-ch-ua-mobile: ?0
08:39:57 | INFO | 	sec-ch-ua-platform: "Windows"
08:39:57 | INFO | 	upgrade-insecure-requests: 1
08:39:57 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
08:39:57 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
08:39:57 | INFO | 	sec-fetch-site: same-origin
08:39:57 | INFO | 	sec-fetch-mode: navigate
08:39:57 | INFO | 	sec-fetch-user: ?1
08:39:57 | INFO | 	sec-fetch-dest: document
08:39:57 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
08:39:57 | INFO | 	accept-encoding: gzip, deflate, br
08:39:57 | INFO | 	accept-language: ru,en;q=0.9
08:39:57 | INFO | 	cookie: token=cb9bc8afdb764edb93aaf6e1951ce799; username=eugen
08:39:57 | INFO | Request:
08:39:57 | INFO | 	type : http
08:39:57 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:39:57 | INFO | 	http_version : 1.0
08:39:57 | INFO | 	server : ('192.168.64.2', 7777)
08:39:57 | INFO | 	client : ('192.168.64.1', 45496)
08:39:57 | INFO | 	scheme : http
08:39:57 | INFO | 	method : GET
08:39:57 | INFO | 	root_path : 
08:39:57 | INFO | 	path : /suggestions/106
08:39:57 | INFO | 	raw_path : b'/suggestions/106'
08:39:57 | INFO | 	query_string : b''
08:39:57 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:39:57 | INFO | Response Body=200
08:42:33 | INFO | GET http://localhost:7777/promoters/
08:42:33 | INFO | Params: 
08:42:33 | INFO | Headers:
08:42:33 | INFO | 	host: localhost:7777
08:42:33 | INFO | 	connection: close
08:42:33 | INFO | 	cache-control: max-age=0
08:42:33 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
08:42:33 | INFO | 	sec-ch-ua-mobile: ?0
08:42:33 | INFO | 	sec-ch-ua-platform: "Windows"
08:42:33 | INFO | 	upgrade-insecure-requests: 1
08:42:33 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
08:42:33 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
08:42:33 | INFO | 	sec-fetch-site: same-origin
08:42:33 | INFO | 	sec-fetch-mode: navigate
08:42:33 | INFO | 	sec-fetch-user: ?1
08:42:33 | INFO | 	sec-fetch-dest: document
08:42:33 | INFO | 	referer: https://admin.noboringdate.ru/
08:42:33 | INFO | 	accept-encoding: gzip, deflate, br
08:42:33 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
08:42:33 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
08:42:33 | INFO | Request:
08:42:33 | INFO | 	type : http
08:42:33 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:42:33 | INFO | 	http_version : 1.0
08:42:33 | INFO | 	server : ('192.168.64.2', 7777)
08:42:33 | INFO | 	client : ('192.168.64.1', 59884)
08:42:33 | INFO | 	scheme : http
08:42:33 | INFO | 	method : GET
08:42:33 | INFO | 	root_path : 
08:42:33 | INFO | 	path : /promoters/
08:42:33 | INFO | 	raw_path : b'/promoters/'
08:42:33 | INFO | 	query_string : b''
08:42:33 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:42:33 | INFO | Response Body=200
08:56:54 | INFO | GET http://localhost:7777/
08:56:54 | INFO | Params: 
08:56:54 | INFO | Headers:
08:56:54 | INFO | 	host: localhost:7777
08:56:54 | INFO | 	connection: close
08:56:54 | INFO | Request:
08:56:54 | INFO | 	type : http
08:56:54 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:56:54 | INFO | 	http_version : 1.0
08:56:54 | INFO | 	server : ('192.168.64.2', 7777)
08:56:54 | INFO | 	client : ('192.168.64.1', 53266)
08:56:54 | INFO | 	scheme : http
08:56:54 | INFO | 	method : GET
08:56:54 | INFO | 	root_path : 
08:56:54 | INFO | 	path : /
08:56:54 | INFO | 	raw_path : b'/'
08:56:54 | INFO | 	query_string : b''
08:56:54 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:56:54 | INFO | Response Body=307
08:56:54 | INFO | GET http://localhost:7777/
08:56:54 | INFO | Params: 
08:56:54 | INFO | Headers:
08:56:54 | INFO | 	host: localhost:7777
08:56:54 | INFO | 	connection: close
08:56:54 | INFO | 	user-agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
08:56:54 | INFO | 	accept: */*
08:56:54 | INFO | 	accept-encoding: gzip
08:56:54 | INFO | Request:
08:56:54 | INFO | 	type : http
08:56:54 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:56:54 | INFO | 	http_version : 1.0
08:56:54 | INFO | 	server : ('192.168.64.2', 7777)
08:56:54 | INFO | 	client : ('192.168.64.1', 53270)
08:56:54 | INFO | 	scheme : http
08:56:54 | INFO | 	method : GET
08:56:54 | INFO | 	root_path : 
08:56:54 | INFO | 	path : /
08:56:54 | INFO | 	raw_path : b'/'
08:56:54 | INFO | 	query_string : b''
08:56:54 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:56:54 | INFO | Response Body=307
08:56:55 | INFO | GET http://localhost:7777/login
08:56:55 | INFO | Params: 
08:56:55 | INFO | Headers:
08:56:55 | INFO | 	host: localhost:7777
08:56:55 | INFO | 	connection: close
08:56:55 | INFO | 	user-agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
08:56:55 | INFO | 	accept: */*
08:56:55 | INFO | 	accept-encoding: gzip
08:56:55 | INFO | Request:
08:56:55 | INFO | 	type : http
08:56:55 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:56:55 | INFO | 	http_version : 1.0
08:56:55 | INFO | 	server : ('192.168.64.2', 7777)
08:56:55 | INFO | 	client : ('192.168.64.1', 53272)
08:56:55 | INFO | 	scheme : http
08:56:55 | INFO | 	method : GET
08:56:55 | INFO | 	root_path : 
08:56:55 | INFO | 	path : /login
08:56:55 | INFO | 	raw_path : b'/login'
08:56:55 | INFO | 	query_string : b''
08:56:55 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:56:55 | INFO | Response Body=200
08:56:56 | INFO | GET http://localhost:7777/favicon.ico
08:56:56 | INFO | Params: 
08:56:56 | INFO | Headers:
08:56:56 | INFO | 	host: localhost:7777
08:56:56 | INFO | 	connection: close
08:56:56 | INFO | 	user-agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
08:56:56 | INFO | 	accept-encoding: gzip
08:56:56 | INFO | Request:
08:56:56 | INFO | 	type : http
08:56:56 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
08:56:56 | INFO | 	http_version : 1.0
08:56:56 | INFO | 	server : ('192.168.64.2', 7777)
08:56:56 | INFO | 	client : ('192.168.64.1', 53274)
08:56:56 | INFO | 	scheme : http
08:56:56 | INFO | 	method : GET
08:56:56 | INFO | 	root_path : 
08:56:56 | INFO | 	path : /favicon.ico
08:56:56 | INFO | 	raw_path : b'/favicon.ico'
08:56:56 | INFO | 	query_string : b''
08:56:56 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
08:56:56 | INFO | Response Body=404
09:18:20 | INFO | POST http://localhost:7777/promoters/add/
09:18:20 | INFO | Params: 
09:18:20 | INFO | Headers:
09:18:20 | INFO | 	host: localhost:7777
09:18:20 | INFO | 	connection: close
09:18:20 | INFO | 	content-length: 111
09:18:20 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
09:18:20 | INFO | 	accept: */*
09:18:20 | INFO | 	content-type: application/x-www-form-urlencoded; charset=UTF-8
09:18:20 | INFO | 	x-requested-with: XMLHttpRequest
09:18:20 | INFO | 	sec-ch-ua-mobile: ?0
09:18:20 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
09:18:20 | INFO | 	sec-ch-ua-platform: "Windows"
09:18:20 | INFO | 	origin: https://admin.noboringdate.ru
09:18:20 | INFO | 	sec-fetch-site: same-origin
09:18:20 | INFO | 	sec-fetch-mode: cors
09:18:20 | INFO | 	sec-fetch-dest: empty
09:18:20 | INFO | 	referer: https://admin.noboringdate.ru/promoters/
09:18:20 | INFO | 	accept-encoding: gzip, deflate, br
09:18:20 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
09:18:20 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
09:18:20 | INFO | Request:
09:18:20 | INFO | 	type : http
09:18:20 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:18:20 | INFO | 	http_version : 1.0
09:18:20 | INFO | 	server : ('192.168.64.2', 7777)
09:18:20 | INFO | 	client : ('192.168.64.1', 33522)
09:18:20 | INFO | 	scheme : http
09:18:20 | INFO | 	method : POST
09:18:20 | INFO | 	root_path : 
09:18:20 | INFO | 	path : /promoters/add/
09:18:20 | INFO | 	raw_path : b'/promoters/add/'
09:18:20 | INFO | 	query_string : b''
09:18:20 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
09:18:21 | INFO | POST http://localhost:7777/promoters/add/
09:18:21 | INFO | Params: 
09:18:21 | INFO | Headers:
09:18:21 | INFO | 	host: localhost:7777
09:18:21 | INFO | 	connection: close
09:18:21 | INFO | 	content-length: 111
09:18:21 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
09:18:21 | INFO | 	accept: */*
09:18:21 | INFO | 	content-type: application/x-www-form-urlencoded; charset=UTF-8
09:18:21 | INFO | 	x-requested-with: XMLHttpRequest
09:18:21 | INFO | 	sec-ch-ua-mobile: ?0
09:18:21 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
09:18:21 | INFO | 	sec-ch-ua-platform: "Windows"
09:18:21 | INFO | 	origin: https://admin.noboringdate.ru
09:18:21 | INFO | 	sec-fetch-site: same-origin
09:18:21 | INFO | 	sec-fetch-mode: cors
09:18:21 | INFO | 	sec-fetch-dest: empty
09:18:21 | INFO | 	referer: https://admin.noboringdate.ru/promoters/
09:18:21 | INFO | 	accept-encoding: gzip, deflate, br
09:18:21 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
09:18:21 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
09:18:21 | INFO | Request:
09:18:21 | INFO | 	type : http
09:18:21 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:18:21 | INFO | 	http_version : 1.0
09:18:21 | INFO | 	server : ('192.168.64.2', 7777)
09:18:21 | INFO | 	client : ('192.168.64.1', 33526)
09:18:21 | INFO | 	scheme : http
09:18:21 | INFO | 	method : POST
09:18:21 | INFO | 	root_path : 
09:18:21 | INFO | 	path : /promoters/add/
09:18:21 | INFO | 	raw_path : b'/promoters/add/'
09:18:21 | INFO | 	query_string : b''
09:18:21 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
09:18:21 | INFO | Response Body=200
09:18:21 | INFO | Response Body=200
09:19:39 | INFO | GET http://localhost:7777/
09:19:39 | INFO | Params: 
09:19:39 | INFO | Headers:
09:19:39 | INFO | 	host: localhost:7777
09:19:39 | INFO | 	connection: close
09:19:39 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
09:19:39 | INFO | 	sec-ch-ua-mobile: ?0
09:19:39 | INFO | 	sec-ch-ua-platform: "Windows"
09:19:39 | INFO | 	upgrade-insecure-requests: 1
09:19:39 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
09:19:39 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
09:19:39 | INFO | 	sec-fetch-site: same-origin
09:19:39 | INFO | 	sec-fetch-mode: navigate
09:19:39 | INFO | 	sec-fetch-user: ?1
09:19:39 | INFO | 	sec-fetch-dest: document
09:19:39 | INFO | 	referer: https://admin.noboringdate.ru/suggestions/106
09:19:39 | INFO | 	accept-encoding: gzip, deflate, br
09:19:39 | INFO | 	accept-language: ru,en;q=0.9
09:19:39 | INFO | 	cookie: token=cb9bc8afdb764edb93aaf6e1951ce799; username=eugen
09:19:39 | INFO | Request:
09:19:39 | INFO | 	type : http
09:19:39 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:19:39 | INFO | 	http_version : 1.0
09:19:39 | INFO | 	server : ('192.168.64.2', 7777)
09:19:39 | INFO | 	client : ('192.168.64.1', 49572)
09:19:39 | INFO | 	scheme : http
09:19:39 | INFO | 	method : GET
09:19:39 | INFO | 	root_path : 
09:19:39 | INFO | 	path : /
09:19:39 | INFO | 	raw_path : b'/'
09:19:39 | INFO | 	query_string : b''
09:19:39 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
09:19:39 | INFO | Response Body=200
09:19:41 | INFO | POST http://localhost:7777/allstatistic
09:19:41 | INFO | Params: 
09:19:41 | INFO | Headers:
09:19:41 | INFO | 	host: localhost:7777
09:19:41 | INFO | 	connection: close
09:19:41 | INFO | 	content-length: 55
09:19:41 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
09:19:41 | INFO | 	accept: */*
09:19:41 | INFO | 	content-type: application/x-www-form-urlencoded; charset=UTF-8
09:19:41 | INFO | 	x-requested-with: XMLHttpRequest
09:19:41 | INFO | 	sec-ch-ua-mobile: ?0
09:19:41 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
09:19:41 | INFO | 	sec-ch-ua-platform: "Windows"
09:19:41 | INFO | 	origin: https://admin.noboringdate.ru
09:19:41 | INFO | 	sec-fetch-site: same-origin
09:19:41 | INFO | 	sec-fetch-mode: cors
09:19:41 | INFO | 	sec-fetch-dest: empty
09:19:41 | INFO | 	referer: https://admin.noboringdate.ru/
09:19:41 | INFO | 	accept-encoding: gzip, deflate, br
09:19:41 | INFO | 	accept-language: ru,en;q=0.9
09:19:41 | INFO | 	cookie: token=cb9bc8afdb764edb93aaf6e1951ce799; username=eugen
09:19:41 | INFO | Request:
09:19:41 | INFO | 	type : http
09:19:41 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:19:41 | INFO | 	http_version : 1.0
09:19:41 | INFO | 	server : ('192.168.64.2', 7777)
09:19:41 | INFO | 	client : ('192.168.64.1', 37760)
09:19:41 | INFO | 	scheme : http
09:19:41 | INFO | 	method : POST
09:19:41 | INFO | 	root_path : 
09:19:41 | INFO | 	path : /allstatistic
09:19:41 | INFO | 	raw_path : b'/allstatistic'
09:19:41 | INFO | 	query_string : b''
09:19:41 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
09:19:47 | INFO | Response Body=200
09:20:21 | INFO | GET http://localhost:7777/robots.txt
09:20:21 | INFO | Params: 
09:20:21 | INFO | Headers:
09:20:21 | INFO | 	host: localhost:7777
09:20:21 | INFO | 	connection: close
09:20:21 | INFO | 	accept: */*
09:20:21 | INFO | 	accept-encoding: identity
09:20:21 | INFO | 	user-agent: Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
09:20:21 | INFO | 	from: support@search.yandex.ru
09:20:21 | INFO | Request:
09:20:21 | INFO | 	type : http
09:20:21 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:20:21 | INFO | 	http_version : 1.0
09:20:21 | INFO | 	server : ('192.168.64.2', 7777)
09:20:21 | INFO | 	client : ('192.168.64.1', 38578)
09:20:21 | INFO | 	scheme : http
