00:33:06 | INFO | GET http://localhost:7777///remote/fgt_lang?lang=/../../../..//////////dev/
10:00:55 | INFO | 	sec-fetch-mode: navigate
10:00:55 | INFO | 	sec-fetch-user: ?1
10:00:55 | INFO | 	sec-fetch-dest: document
10:00:55 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:00:55 | INFO | 	accept-encoding: gzip, deflate, br
10:00:55 | INFO | 	accept-language: ru,en;q=0.9
10:00:55 | INFO | 	cookie: token=a9ddc52342424954a448f24c2cc1c144; username=eugen
10:00:55 | INFO | Request:
10:00:55 | INFO | 	type : http
10:00:55 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:00:55 | INFO | 	http_version : 1.0
10:00:55 | INFO | 	server : ('192.168.208.3', 7777)
10:00:55 | INFO | 	client : ('192.168.208.1', 49748)
10:00:55 | INFO | 	scheme : http
10:00:55 | INFO | 	method : GET
10:00:55 | INFO | 	root_path : 
10:00:55 | INFO | 	path : /suggestions/96
10:00:55 | INFO | 	raw_path : b'/suggestions/96'
10:00:55 | INFO | 	query_string : b''
10:00:55 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:00:55 | INFO | Response Body=200
10:02:05 | INFO | GET http://localhost:7777/suggestions
10:02:05 | INFO | Params: 
10:02:05 | INFO | Headers:
10:02:05 | INFO | 	host: localhost:7777
10:02:05 | INFO | 	connection: close
10:02:05 | INFO | 	user-agent: Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
10:02:05 | INFO | 	from: support@search.yandex.ru
10:02:05 | INFO | 	accept-encoding: gzip,deflate
10:02:05 | INFO | 	accept: */*
10:02:05 | INFO | Request:
10:02:05 | INFO | 	type : http
10:02:05 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:05 | INFO | 	http_version : 1.0
10:02:05 | INFO | 	server : ('192.168.208.3', 7777)
10:02:05 | INFO | 	client : ('192.168.208.1', 59390)
10:02:05 | INFO | 	scheme : http
10:02:05 | INFO | 	method : GET
10:02:05 | INFO | 	root_path : 
10:02:05 | INFO | 	path : /suggestions
10:02:05 | INFO | 	raw_path : b'/suggestions'
10:02:05 | INFO | 	query_string : b''
10:02:05 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:02:05 | INFO | Response Body=307
10:02:08 | INFO | GET http://localhost:7777/login
10:02:08 | INFO | Params: 
10:02:08 | INFO | Headers:
10:02:08 | INFO | 	host: localhost:7777
10:02:08 | INFO | 	connection: close
10:02:08 | INFO | 	user-agent: Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
10:02:08 | INFO | 	from: support@search.yandex.ru
10:02:08 | INFO | 	accept-encoding: gzip,deflate
10:02:08 | INFO | 	accept: */*
10:02:08 | INFO | Request:
10:02:08 | INFO | 	type : http
10:02:08 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:08 | INFO | 	http_version : 1.0
10:02:08 | INFO | 	server : ('192.168.208.3', 7777)
10:02:08 | INFO | 	client : ('192.168.208.1', 59398)
10:02:08 | INFO | 	scheme : http
10:02:08 | INFO | 	method : GET
10:02:08 | INFO | 	root_path : 
10:02:08 | INFO | 	path : /login
10:02:08 | INFO | 	raw_path : b'/login'
10:02:08 | INFO | 	query_string : b''
10:02:08 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:02:08 | INFO | Response Body=200
10:02:40 | INFO | GET http://localhost:7777/suggestions/23
10:02:40 | INFO | Params: 
10:02:40 | INFO | Headers:
10:02:40 | INFO | 	host: localhost:7777
10:02:40 | INFO | 	connection: close
10:02:40 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
10:02:40 | INFO | 	sec-ch-ua-mobile: ?0
10:02:40 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:40 | INFO | 	upgrade-insecure-requests: 1
10:02:40 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
10:02:40 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
10:02:40 | INFO | 	sec-fetch-site: same-origin
10:02:40 | INFO | 	sec-fetch-mode: navigate
10:02:40 | INFO | 	sec-fetch-user: ?1
10:02:40 | INFO | 	sec-fetch-dest: document
10:02:40 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:02:40 | INFO | 	accept-encoding: gzip, deflate, br
10:02:40 | INFO | 	accept-language: ru,en;q=0.9
10:02:40 | INFO | 	cookie: token=a9ddc52342424954a448f24c2cc1c144; username=eugen
10:02:40 | INFO | Request:
10:02:40 | INFO | 	type : http
10:02:40 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:40 | INFO | 	http_version : 1.0
10:02:40 | INFO | 	server : ('192.168.208.3', 7777)
10:02:40 | INFO | 	client : ('192.168.208.1', 48518)
10:02:40 | INFO | 	scheme : http
10:02:40 | INFO | 	method : GET
10:02:40 | INFO | 	root_path : 
10:02:40 | INFO | 	path : /suggestions/23
10:02:40 | INFO | 	raw_path : b'/suggestions/23'
10:02:40 | INFO | 	query_string : b''
10:02:40 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:02:40 | INFO | Response Body=200
10:05:37 | INFO | GET http://localhost:7777/suggestions/10
10:05:37 | INFO | Params: 
10:05:37 | INFO | Headers:
10:05:37 | INFO | 	host: localhost:7777
10:05:37 | INFO | 	connection: close
10:05:37 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
10:05:37 | INFO | 	sec-ch-ua-mobile: ?0
10:05:37 | INFO | 	sec-ch-ua-platform: "Windows"
10:05:37 | INFO | 	upgrade-insecure-requests: 1
10:05:37 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
10:05:37 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
10:05:37 | INFO | 	sec-fetch-site: same-origin
10:05:37 | INFO | 	sec-fetch-mode: navigate
10:05:37 | INFO | 	sec-fetch-user: ?1
10:05:37 | INFO | 	sec-fetch-dest: document
10:05:37 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:05:37 | INFO | 	accept-encoding: gzip, deflate, br
10:05:37 | INFO | 	accept-language: ru,en;q=0.9
10:05:37 | INFO | 	cookie: token=a9ddc52342424954a448f24c2cc1c144; username=eugen
10:05:37 | INFO | Request:
10:05:37 | INFO | 	type : http
10:05:37 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:05:37 | INFO | 	http_version : 1.0
10:05:37 | INFO | 	server : ('192.168.208.3', 7777)
10:05:37 | INFO | 	client : ('192.168.208.1', 50784)
10:05:37 | INFO | 	scheme : http
10:05:37 | INFO | 	method : GET
10:05:37 | INFO | 	root_path : 
10:05:37 | INFO | 	path : /suggestions/10
10:05:37 | INFO | 	raw_path : b'/suggestions/10'
10:05:37 | INFO | 	query_string : b''
10:05:37 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:05:37 | INFO | Response Body=200
10:07:05 | INFO | GET http://localhost:7777/suggestions/49
10:07:05 | INFO | Params: 
10:07:05 | INFO | Headers:
10:07:05 | INFO | 	host: localhost:7777
10:07:05 | INFO | 	connection: close
10:07:05 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
10:07:05 | INFO | 	sec-ch-ua-mobile: ?0
10:07:05 | INFO | 	sec-ch-ua-platform: "Windows"
10:07:05 | INFO | 	upgrade-insecure-requests: 1
10:07:05 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
10:07:05 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
10:07:05 | INFO | 	sec-fetch-site: same-origin
10:07:05 | INFO | 	sec-fetch-mode: navigate
10:07:05 | INFO | 	sec-fetch-user: ?1
10:07:05 | INFO | 	sec-fetch-dest: document
10:07:05 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:07:05 | INFO | 	accept-encoding: gzip, deflate, br
10:07:05 | INFO | 	accept-language: ru,en;q=0.9
10:07:05 | INFO | 	cookie: token=a9ddc52342424954a448f24c2cc1c144; username=eugen
10:07:05 | INFO | Request:
10:07:05 | INFO | 	type : http
10:07:05 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:07:05 | INFO | 	http_version : 1.0
10:07:05 | INFO | 	server : ('192.168.208.3', 7777)
10:07:05 | INFO | 	client : ('192.168.208.1', 35542)
10:07:05 | INFO | 	scheme : http
10:07:05 | INFO | 	method : GET
10:07:05 | INFO | 	root_path : 
10:07:05 | INFO | 	path : /suggestions/49
10:07:05 | INFO | 	raw_path : b'/suggestions/49'
10:07:05 | INFO | 	query_string : b''
10:07:05 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:07:05 | INFO | Response Body=200
10:09:13 | INFO | GET http://localhost:7777/
10:09:13 | INFO | Params: 
10:09:13 | INFO | Headers:
10:09:13 | INFO | 	host: localhost:7777
10:09:13 | INFO | 	connection: close
10:09:13 | INFO | 	cache-control: max-age=0
10:09:13 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
10:09:13 | INFO | 	sec-ch-ua-mobile: ?0
10:09:13 | INFO | 	sec-ch-ua-platform: "Windows"
10:09:13 | INFO | 	upgrade-insecure-requests: 1
10:09:13 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
10:09:13 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
10:09:13 | INFO | 	sec-fetch-site: same-origin
10:09:13 | INFO | 	sec-fetch-mode: navigate
10:09:13 | INFO | 	sec-fetch-user: ?1
10:09:13 | INFO | 	sec-fetch-dest: document
10:09:13 | INFO | 	referer: https://admin.noboringdate.ru/promoters/
10:09:13 | INFO | 	accept-encoding: gzip, deflate, br
10:09:13 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:09:13 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
10:09:13 | INFO | Request:
10:09:13 | INFO | 	type : http
10:09:13 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:09:13 | INFO | 	http_version : 1.0
10:09:13 | INFO | 	server : ('192.168.208.3', 7777)
10:09:13 | INFO | 	client : ('192.168.208.1', 50132)
10:09:13 | INFO | 	scheme : http
10:09:13 | INFO | 	method : GET
10:09:13 | INFO | 	root_path : 
10:09:13 | INFO | 	path : /
10:09:13 | INFO | 	raw_path : b'/'
10:09:13 | INFO | 	query_string : b''
10:09:13 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:09:13 | INFO | Response Body=200
10:09:55 | INFO | GET http://localhost:7777/suggestions/28
10:09:55 | INFO | Params: 
10:09:55 | INFO | Headers:
10:09:55 | INFO | 	host: localhost:7777
10:09:55 | INFO | 	connection: close
10:09:55 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Yandex";v="23"
10:09:55 | INFO | 	sec-ch-ua-mobile: ?0
10:09:55 | INFO | 	sec-ch-ua-platform: "Windows"
10:09:55 | INFO | 	upgrade-insecure-requests: 1
10:09:55 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.2.987 Yowser/2.5 Safari/537.36
10:09:55 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
10:09:55 | INFO | 	sec-fetch-site: same-origin
10:09:55 | INFO | 	sec-fetch-mode: navigate
10:09:55 | INFO | 	sec-fetch-user: ?1
10:09:55 | INFO | 	sec-fetch-dest: document
10:09:55 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:09:55 | INFO | 	accept-encoding: gzip, deflate, br
10:09:55 | INFO | 	accept-language: ru,en;q=0.9
10:09:55 | INFO | 	cookie: token=a9ddc52342424954a448f24c2cc1c144; username=eugen
10:09:55 | INFO | Request:
10:09:55 | INFO | 	type : http
10:09:55 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:09:55 | INFO | 	http_version : 1.0
10:09:55 | INFO | 	server : ('192.168.208.3', 7777)
10:09:55 | INFO | 	client : ('192.168.208.1', 39920)
10:09:55 | INFO | 	scheme : http
10:09:55 | INFO | 	method : GET
10:09:55 | INFO | 	root_path : 
10:09:55 | INFO | 	path : /suggestions/28
10:09:55 | INFO | 	raw_path : b'/suggestions/28'
10:09:55 | INFO | 	query_string : b''
10:09:55 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:09:55 | INFO | Response Body=200
10:10:04 | INFO | GET http://localhost:7777/
10:10:04 | INFO | Params: 
10:10:04 | INFO | Headers:
10:10:04 | INFO | 	host: localhost:7777
10:10:04 | INFO | 	connection: close
10:10:04 | INFO | 	cache-control: max-age=0
10:10:04 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
10:10:04 | INFO | 	sec-ch-ua-mobile: ?0
10:10:04 | INFO | 	sec-ch-ua-platform: "Windows"
10:10:04 | INFO | 	upgrade-insecure-requests: 1
10:10:04 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
10:10:04 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
10:10:04 | INFO | 	sec-fetch-site: same-origin
10:10:04 | INFO | 	sec-fetch-mode: navigate
10:10:04 | INFO | 	sec-fetch-user: ?1
10:10:04 | INFO | 	sec-fetch-dest: document
10:10:04 | INFO | 	referer: https://admin.noboringdate.ru/promoters/
10:10:04 | INFO | 	accept-encoding: gzip, deflate, br
10:10:04 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:10:04 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
10:10:04 | INFO | Request:
10:10:04 | INFO | 	type : http
10:10:04 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:10:04 | INFO | 	http_version : 1.0
10:10:04 | INFO | 	server : ('192.168.208.3', 7777)
10:10:04 | INFO | 	client : ('192.168.208.1', 60908)
10:10:04 | INFO | 	scheme : http
10:10:04 | INFO | 	method : GET
10:10:04 | INFO | 	root_path : 
10:10:04 | INFO | 	path : /
10:10:04 | INFO | 	raw_path : b'/'
10:10:04 | INFO | 	query_string : b''
10:10:04 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:10:04 | INFO | Response Body=200
10:10:04 | INFO | GET http://localhost:7777/static/mystyle.css
10:10:04 | INFO | Params: 
10:10:04 | INFO | Headers:
10:10:04 | INFO | 	host: localhost:7777
10:10:04 | INFO | 	connection: close
10:10:04 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
10:10:04 | INFO | 	sec-ch-ua-mobile: ?0
10:10:04 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
10:10:04 | INFO | 	sec-ch-ua-platform: "Windows"
10:10:04 | INFO | 	accept: text/css,*/*;q=0.1
10:10:04 | INFO | 	sec-fetch-site: same-origin
10:10:04 | INFO | 	sec-fetch-mode: no-cors
10:10:04 | INFO | 	sec-fetch-dest: style
10:10:04 | INFO | 	referer: https://admin.noboringdate.ru/
10:10:04 | INFO | 	accept-encoding: gzip, deflate, br
10:10:04 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:10:04 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
10:10:04 | INFO | 	if-none-match: 7bf4ca1274103441df939d8bb58e1b8f
10:10:04 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
10:10:04 | INFO | Request:
10:10:04 | INFO | 	type : http
10:10:04 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:10:04 | INFO | 	http_version : 1.0
10:10:04 | INFO | 	server : ('192.168.208.3', 7777)
10:10:04 | INFO | 	client : ('192.168.208.1', 60910)
10:10:04 | INFO | 	scheme : http
10:10:04 | INFO | 	method : GET
10:10:04 | INFO | 	root_path : 
10:10:04 | INFO | 	path : /static/mystyle.css
10:10:04 | INFO | 	raw_path : b'/static/mystyle.css'
10:10:04 | INFO | 	query_string : b''
10:10:04 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:10:04 | INFO | GET http://localhost:7777/static/css/bootstrap.css
10:10:04 | INFO | Params: 
10:10:04 | INFO | Headers:
10:10:04 | INFO | 	host: localhost:7777
10:10:04 | INFO | 	connection: close
10:10:04 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
10:10:04 | INFO | 	sec-ch-ua-mobile: ?0
10:10:04 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
10:10:04 | INFO | 	sec-ch-ua-platform: "Windows"
10:10:04 | INFO | 	accept: text/css,*/*;q=0.1
10:10:04 | INFO | 	sec-fetch-site: same-origin
10:10:04 | INFO | 	sec-fetch-mode: no-cors
10:10:04 | INFO | 	sec-fetch-dest: style
10:10:04 | INFO | 	referer: https://admin.noboringdate.ru/
10:10:04 | INFO | 	accept-encoding: gzip, deflate, br
10:10:04 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:10:04 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
10:10:04 | INFO | 	if-none-match: cef3f7c6e74df4621f277771b58048f8
10:10:04 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
10:10:04 | INFO | Request:
10:10:04 | INFO | 	type : http
10:10:04 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:10:04 | INFO | 	http_version : 1.0
10:10:04 | INFO | 	server : ('192.168.208.3', 7777)
10:10:04 | INFO | 	client : ('192.168.208.1', 60916)
10:10:04 | INFO | 	scheme : http
10:10:04 | INFO | 	method : GET
10:10:04 | INFO | 	root_path : 
10:10:04 | INFO | 	path : /static/css/bootstrap.css
10:10:04 | INFO | 	raw_path : b'/static/css/bootstrap.css'
10:10:04 | INFO | 	query_string : b''
10:10:04 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:10:04 | INFO | Response Body=304
10:10:04 | INFO | Response Body=304
10:14:10 | INFO | GET http://localhost:7777/robots.txt
10:14:10 | INFO | Params: 
10:14:10 | INFO | Headers:
10:14:10 | INFO | 	host: localhost:7777
10:14:10 | INFO | 	connection: close
10:14:10 | INFO | 	user-agent: Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
10:14:10 | INFO | 	from: support@search.yandex.ru
10:14:10 | INFO | 	accept: */*
10:14:10 | INFO | Request:
10:14:10 | INFO | 	type : http
10:14:10 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:14:10 | INFO | 	http_version : 1.0
10:14:10 | INFO | 	server : ('192.168.208.3', 7777)
10:14:10 | INFO | 	client : ('192.168.208.1', 38834)
10:14:10 | INFO | 	scheme : http
10:14:10 | INFO | 	method : GET
10:14:10 | INFO | 	root_path : 
10:14:10 | INFO | 	path : /robots.txt
10:14:10 | INFO | 	raw_path : b'/robots.txt'
10:14:10 | INFO | 	query_string : b''
10:14:10 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:14:10 | INFO | Response Body=404
10:14:14 | INFO | GET http://localhost:7777/suggestions
10:14:14 | INFO | Params: 
10:14:14 | INFO | Headers:
10:14:14 | INFO | 	host: localhost:7777
10:14:14 | INFO | 	connection: close
10:14:14 | INFO | 	user-agent: Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
10:14:14 | INFO | 	from: support@search.yandex.ru
10:14:14 | INFO | 	accept-encoding: gzip,deflate
10:14:14 | INFO | 	accept: */*
10:14:14 | INFO | Request:
10:14:14 | INFO | 	type : http
10:14:14 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:14:14 | INFO | 	http_version : 1.0
10:14:14 | INFO | 	server : ('192.168.208.3', 7777)
10:14:14 | INFO | 	client : ('192.168.208.1', 37228)
10:14:14 | INFO | 	scheme : http
10:14:14 | INFO | 	method : GET
10:14:14 | INFO | 	root_path : 
10:14:14 | INFO | 	path : /suggestions
10:14:14 | INFO | 	raw_path : b'/suggestions'
10:14:14 | INFO | 	query_string : b''
10:14:14 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:14:14 | INFO | Response Body=307
10:14:18 | INFO | GET http://localhost:7777/login
10:14:18 | INFO | Params: 
10:14:18 | INFO | Headers:
10:14:18 | INFO | 	host: localhost:7777
10:14:18 | INFO | 	connection: close
10:14:18 | INFO | 	user-agent: Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
10:14:18 | INFO | 	from: support@search.yandex.ru
10:14:18 | INFO | 	accept-encoding: gzip,deflate
10:14:18 | INFO | 	accept: */*
10:14:18 | INFO | Request:
10:14:18 | INFO | 	type : http
10:14:18 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:14:18 | INFO | 	http_version : 1.0
10:14:18 | INFO | 	server : ('192.168.208.3', 7777)
10:14:18 | INFO | 	client : ('192.168.208.1', 37236)
10:14:18 | INFO | 	scheme : http
10:14:18 | INFO | 	method : GET
10:14:18 | INFO | 	root_path : 
10:14:18 | INFO | 	path : /login
10:14:18 | INFO | 	raw_path : b'/login'
10:14:18 | INFO | 	query_string : b''
10:14:18 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:14:18 | INFO | Response Body=200
10:25:50 | INFO | GET http://localhost:7777/suggestions
10:25:50 | INFO | Params: 
10:25:50 | INFO | Headers:
10:25:50 | INFO | 	host: localhost:7777
10:25:50 | INFO | 	connection: close
10:25:50 | INFO | 	user-agent: Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
10:25:50 | INFO | 	from: support@search.yandex.ru
10:25:50 | INFO | 	accept-encoding: gzip,deflate
10:25:50 | INFO | 	accept: */*
10:25:50 | INFO | Request:
10:25:50 | INFO | 	type : http
10:25:50 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:25:50 | INFO | 	http_version : 1.0
10:25:50 | INFO | 	server : ('192.168.208.3', 7777)
10:25:50 | INFO | 	client : ('192.168.208.1', 59308)
10:25:50 | INFO | 	scheme : http
10:25:50 | INFO | 	method : GET
10:25:50 | INFO | 	root_path : 
10:25:50 | INFO | 	path : /suggestions
10:25:50 | INFO | 	raw_path : b'/suggestions'
10:25:50 | INFO | 	query_string : b''
10:25:50 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:25:50 | INFO | Response Body=307
10:25:54 | INFO | GET http://localhost:7777/login
10:25:54 | INFO | Params: 
10:25:54 | INFO | Headers:
10:25:54 | INFO | 	host: localhost:7777
10:25:54 | INFO | 	connection: close
10:25:54 | INFO | 	user-agent: Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
10:25:54 | INFO | 	from: support@search.yandex.ru
10:25:54 | INFO | 	accept-encoding: gzip,deflate
10:25:54 | INFO | 	accept: */*
10:25:54 | INFO | Request:
10:25:54 | INFO | 	type : http
10:25:54 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:25:54 | INFO | 	http_version : 1.0
10:25:54 | INFO | 	server : ('192.168.208.3', 7777)
10:25:54 | INFO | 	client : ('192.168.208.1', 60468)
10:25:54 | INFO | 	scheme : http
10:25:54 | INFO | 	method : GET
10:25:54 | INFO | 	root_path : 
10:25:54 | INFO | 	path : /login
10:25:54 | INFO | 	raw_path : b'/login'
10:25:54 | INFO | 	query_string : b''
10:25:54 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:25:54 | INFO | Response Body=200
10:36:28 | INFO | GET http://localhost:7777/
10:36:28 | INFO | Params: 
10:36:28 | INFO | Headers:
10:36:28 | INFO | 	host: localhost:7777
10:36:28 | INFO | 	connection: close
10:36:28 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
10:36:28 | INFO | 	sec-ch-ua-mobile: ?0
10:36:28 | INFO | 	sec-ch-ua-platform: "Windows"
10:36:28 | INFO | 	upgrade-insecure-requests: 1
10:36:28 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
10:36:28 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
10:36:28 | INFO | 	purpose: prefetch
10:36:28 | INFO | 	sec-fetch-site: none
10:36:28 | INFO | 	sec-fetch-mode: navigate
10:36:28 | INFO | 	sec-fetch-user: ?1
10:36:28 | INFO | 	sec-fetch-dest: document
10:36:28 | INFO | 	accept-encoding: gzip, deflate, br
10:36:28 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
10:36:28 | INFO | Request:
10:36:28 | INFO | 	type : http
10:36:28 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:36:28 | INFO | 	http_version : 1.0
10:36:28 | INFO | 	server : ('192.168.208.3', 7777)
10:36:28 | INFO | 	client : ('192.168.208.1', 33882)
10:36:28 | INFO | 	scheme : http
10:36:28 | INFO | 	method : GET
10:36:28 | INFO | 	root_path : 
10:36:28 | INFO | 	path : /
10:36:28 | INFO | 	raw_path : b'/'
10:36:28 | INFO | 	query_string : b''
10:36:28 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f3b48a822f0>
10:36:28 | INFO | Response Body=307
10:36:28 | INFO | GET http://localhost:7777/login
10:36:28 | INFO | Params: 
10:36:28 | INFO | Headers:
10:36:28 | INFO | 	host: localhost:7777
10:36:28 | INFO | 	connection: close
10:36:28 | INFO | 	upgrade-insecure-requests: 1
10:36:28 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
