00:49:57 | INFO | GET http://localhost:7777/ab2g
11:55:41 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
11:55:41 | INFO | Request:
11:55:41 | INFO | 	type : http
11:55:41 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
11:55:41 | INFO | 	http_version : 1.0
11:55:41 | INFO | 	server : ('192.168.64.2', 7777)
11:55:41 | INFO | 	client : ('192.168.64.1', 59638)
11:55:41 | INFO | 	scheme : http
11:55:41 | INFO | 	method : GET
11:55:41 | INFO | 	root_path : 
11:55:41 | INFO | 	path : /login
11:55:41 | INFO | 	raw_path : b'/login'
11:55:41 | INFO | 	query_string : b''
11:55:41 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
11:55:41 | INFO | Response Body=200
11:55:41 | INFO | GET http://localhost:7777/static/css/bootstrap.css
11:55:41 | INFO | Params: 
11:55:41 | INFO | Headers:
11:55:41 | INFO | 	host: localhost:7777
11:55:41 | INFO | 	connection: close
11:55:41 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
11:55:41 | INFO | 	sec-ch-ua-mobile: ?0
11:55:41 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
11:55:41 | INFO | 	sec-ch-ua-platform: "Windows"
11:55:41 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
11:55:41 | INFO | 	purpose: prefetch
11:55:41 | INFO | 	sec-fetch-site: same-origin
11:55:41 | INFO | 	sec-fetch-mode: no-cors
11:55:41 | INFO | 	sec-fetch-dest: style
11:55:41 | INFO | 	referer: https://admin.noboringdate.ru/login
11:55:41 | INFO | 	accept-encoding: gzip, deflate, br
11:55:41 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
11:55:41 | INFO | 	if-none-match: cef3f7c6e74df4621f277771b58048f8
11:55:41 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
11:55:41 | INFO | Request:
11:55:41 | INFO | 	type : http
11:55:41 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
11:55:41 | INFO | 	http_version : 1.0
11:55:41 | INFO | 	server : ('192.168.64.2', 7777)
11:55:41 | INFO | 	client : ('192.168.64.1', 59644)
11:55:41 | INFO | 	scheme : http
11:55:41 | INFO | 	method : GET
11:55:41 | INFO | 	root_path : 
11:55:41 | INFO | 	path : /static/css/bootstrap.css
11:55:41 | INFO | 	raw_path : b'/static/css/bootstrap.css'
11:55:41 | INFO | 	query_string : b''
11:55:41 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
11:55:41 | INFO | Response Body=304
11:55:41 | INFO | GET http://localhost:7777/static/mystyle.css
11:55:41 | INFO | Params: 
11:55:41 | INFO | Headers:
11:55:41 | INFO | 	host: localhost:7777
11:55:41 | INFO | 	connection: close
11:55:41 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
11:55:41 | INFO | 	sec-ch-ua-mobile: ?0
11:55:41 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
11:55:41 | INFO | 	sec-ch-ua-platform: "Windows"
11:55:41 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
11:55:41 | INFO | 	purpose: prefetch
11:55:41 | INFO | 	sec-fetch-site: same-origin
11:55:41 | INFO | 	sec-fetch-mode: no-cors
11:55:41 | INFO | 	sec-fetch-dest: style
11:55:41 | INFO | 	referer: https://admin.noboringdate.ru/login
11:55:41 | INFO | 	accept-encoding: gzip, deflate, br
11:55:41 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
11:55:41 | INFO | 	if-none-match: 7bf4ca1274103441df939d8bb58e1b8f
11:55:41 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
11:55:41 | INFO | Request:
11:55:41 | INFO | 	type : http
11:55:41 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
11:55:41 | INFO | 	http_version : 1.0
11:55:41 | INFO | 	server : ('192.168.64.2', 7777)
11:55:41 | INFO | 	client : ('192.168.64.1', 59648)
11:55:41 | INFO | 	scheme : http
11:55:41 | INFO | 	method : GET
11:55:41 | INFO | 	root_path : 
11:55:41 | INFO | 	path : /static/mystyle.css
11:55:41 | INFO | 	raw_path : b'/static/mystyle.css'
11:55:41 | INFO | 	query_string : b''
11:55:41 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
11:55:41 | INFO | Response Body=304
11:55:41 | INFO | GET http://localhost:7777/static/js/jquery-3.6.1.min.js
11:55:41 | INFO | Params: 
11:55:41 | INFO | Headers:
11:55:41 | INFO | 	host: localhost:7777
11:55:41 | INFO | 	connection: close
11:55:41 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
11:55:41 | INFO | 	sec-ch-ua-mobile: ?0
11:55:41 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
11:55:41 | INFO | 	sec-ch-ua-platform: "Windows"
11:55:41 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
11:55:41 | INFO | 	purpose: prefetch
11:55:41 | INFO | 	sec-fetch-site: same-origin
11:55:41 | INFO | 	sec-fetch-mode: no-cors
11:55:41 | INFO | 	sec-fetch-dest: script
11:55:41 | INFO | 	referer: https://admin.noboringdate.ru/login
11:55:41 | INFO | 	accept-encoding: gzip, deflate, br
11:55:41 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
11:55:41 | INFO | 	if-none-match: 1adc76dcd09bfa45453fea3f7c67dcce
11:55:41 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
11:55:41 | INFO | Request:
11:55:41 | INFO | 	type : http
11:55:41 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
11:55:41 | INFO | 	http_version : 1.0
11:55:41 | INFO | 	server : ('192.168.64.2', 7777)
11:55:41 | INFO | 	client : ('192.168.64.1', 59660)
11:55:41 | INFO | 	scheme : http
11:55:41 | INFO | 	method : GET
11:55:41 | INFO | 	root_path : 
11:55:41 | INFO | 	path : /static/js/jquery-3.6.1.min.js
11:55:41 | INFO | 	raw_path : b'/static/js/jquery-3.6.1.min.js'
11:55:41 | INFO | 	query_string : b''
11:55:41 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
11:55:41 | INFO | GET http://localhost:7777/static/img/logo.png
11:55:41 | INFO | Params: 
11:55:41 | INFO | Headers:
11:55:41 | INFO | 	host: localhost:7777
11:55:41 | INFO | 	connection: close
11:55:41 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
11:55:41 | INFO | 	sec-ch-ua-mobile: ?0
11:55:41 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
11:55:41 | INFO | 	sec-ch-ua-platform: "Windows"
11:55:41 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
11:55:41 | INFO | 	purpose: prefetch
11:55:41 | INFO | 	sec-fetch-site: same-origin
11:55:41 | INFO | 	sec-fetch-mode: no-cors
11:55:41 | INFO | 	sec-fetch-dest: image
11:55:41 | INFO | 	referer: https://admin.noboringdate.ru/login
11:55:41 | INFO | 	accept-encoding: gzip, deflate, br
11:55:41 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
11:55:41 | INFO | 	if-none-match: 14499c0a2ef082dc215e82cacf986a71
11:55:41 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
11:55:41 | INFO | Request:
11:55:41 | INFO | 	type : http
11:55:41 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
11:55:41 | INFO | 	http_version : 1.0
11:55:41 | INFO | 	server : ('192.168.64.2', 7777)
11:55:41 | INFO | 	client : ('192.168.64.1', 59662)
11:55:41 | INFO | 	scheme : http
11:55:41 | INFO | 	method : GET
11:55:41 | INFO | 	root_path : 
11:55:41 | INFO | 	path : /static/img/logo.png
11:55:41 | INFO | 	raw_path : b'/static/img/logo.png'
11:55:41 | INFO | 	query_string : b''
11:55:41 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
11:55:41 | INFO | GET http://localhost:7777/static/img/avatar.png
11:55:41 | INFO | Params: 
11:55:41 | INFO | Headers:
11:55:41 | INFO | 	host: localhost:7777
11:55:41 | INFO | 	connection: close
11:55:41 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
11:55:41 | INFO | 	sec-ch-ua-mobile: ?0
11:55:41 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
11:55:41 | INFO | 	sec-ch-ua-platform: "Windows"
11:55:41 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
11:55:41 | INFO | 	purpose: prefetch
11:55:41 | INFO | 	sec-fetch-site: same-origin
11:55:41 | INFO | 	sec-fetch-mode: no-cors
11:55:41 | INFO | 	sec-fetch-dest: image
11:55:41 | INFO | 	referer: https://admin.noboringdate.ru/login
11:55:41 | INFO | 	accept-encoding: gzip, deflate, br
11:55:41 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
11:55:41 | INFO | 	if-none-match: fb235adc33268942b470e01fccd8fdf6
11:55:41 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
11:55:41 | INFO | Request:
11:55:41 | INFO | 	type : http
11:55:41 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
11:55:41 | INFO | 	http_version : 1.0
11:55:41 | INFO | 	server : ('192.168.64.2', 7777)
11:55:41 | INFO | 	client : ('192.168.64.1', 59672)
11:55:41 | INFO | 	scheme : http
11:55:41 | INFO | 	method : GET
11:55:41 | INFO | 	root_path : 
11:55:41 | INFO | 	path : /static/img/avatar.png
11:55:41 | INFO | 	raw_path : b'/static/img/avatar.png'
11:55:41 | INFO | 	query_string : b''
11:55:41 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
11:55:41 | INFO | Response Body=304
11:55:41 | INFO | GET http://localhost:7777/static/js/bootstrap.min.js
11:55:41 | INFO | Params: 
11:55:41 | INFO | Headers:
11:55:41 | INFO | 	host: localhost:7777
11:55:41 | INFO | 	connection: close
11:55:41 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
11:55:41 | INFO | 	sec-ch-ua-mobile: ?0
11:55:41 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
11:55:41 | INFO | 	sec-ch-ua-platform: "Windows"
11:55:41 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
11:55:41 | INFO | 	purpose: prefetch
11:55:41 | INFO | 	sec-fetch-site: same-origin
11:55:41 | INFO | 	sec-fetch-mode: no-cors
11:55:41 | INFO | 	sec-fetch-dest: script
11:55:41 | INFO | 	referer: https://admin.noboringdate.ru/login
11:55:41 | INFO | 	accept-encoding: gzip, deflate, br
11:55:41 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
11:55:41 | INFO | 	if-none-match: 57c99eadbb83aaf60e924f89b47b135e
11:55:41 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
11:55:41 | INFO | Request:
11:55:41 | INFO | 	type : http
11:55:41 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
11:55:41 | INFO | 	http_version : 1.0
11:55:41 | INFO | 	server : ('192.168.64.2', 7777)
11:55:41 | INFO | 	client : ('192.168.64.1', 59688)
11:55:41 | INFO | 	scheme : http
11:55:41 | INFO | 	method : GET
11:55:41 | INFO | 	root_path : 
11:55:41 | INFO | 	path : /static/js/bootstrap.min.js
11:55:41 | INFO | 	raw_path : b'/static/js/bootstrap.min.js'
11:55:41 | INFO | 	query_string : b''
11:55:41 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
11:55:41 | INFO | GET http://localhost:7777/static/img/logout.png
11:55:41 | INFO | Params: 
11:55:41 | INFO | Headers:
11:55:41 | INFO | 	host: localhost:7777
11:55:41 | INFO | 	connection: close
11:55:41 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
11:55:41 | INFO | 	sec-ch-ua-mobile: ?0
11:55:41 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
11:55:41 | INFO | 	sec-ch-ua-platform: "Windows"
11:55:41 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
11:55:41 | INFO | 	purpose: prefetch
11:55:41 | INFO | 	sec-fetch-site: same-origin
11:55:41 | INFO | 	sec-fetch-mode: no-cors
11:55:41 | INFO | 	sec-fetch-dest: image
11:55:41 | INFO | 	referer: https://admin.noboringdate.ru/login
11:55:41 | INFO | 	accept-encoding: gzip, deflate, br
11:55:41 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
11:55:41 | INFO | 	if-none-match: 64c50da1920a6d93c08fc773d49a68ba
11:55:41 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
11:55:41 | INFO | Request:
11:55:41 | INFO | 	type : http
11:55:41 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
11:55:41 | INFO | 	http_version : 1.0
11:55:41 | INFO | 	server : ('192.168.64.2', 7777)
11:55:41 | INFO | 	client : ('192.168.64.1', 59690)
11:55:41 | INFO | 	scheme : http
11:55:41 | INFO | 	method : GET
11:55:41 | INFO | 	root_path : 
11:55:41 | INFO | 	path : /static/img/logout.png
11:55:41 | INFO | 	raw_path : b'/static/img/logout.png'
11:55:41 | INFO | 	query_string : b''
11:55:41 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
11:55:41 | INFO | Response Body=304
11:55:41 | INFO | Response Body=304
11:55:41 | INFO | GET http://localhost:7777/static/js/bootstrap.bundle.min.js
11:55:41 | INFO | Params: 
11:55:41 | INFO | Headers:
11:55:41 | INFO | 	host: localhost:7777
11:55:41 | INFO | 	connection: close
11:55:41 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
11:55:41 | INFO | 	sec-ch-ua-mobile: ?0
11:55:41 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
11:55:41 | INFO | 	sec-ch-ua-platform: "Windows"
11:55:41 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
11:55:41 | INFO | 	purpose: prefetch
11:55:41 | INFO | 	sec-fetch-site: same-origin
11:55:41 | INFO | 	sec-fetch-mode: no-cors
11:55:41 | INFO | 	sec-fetch-dest: script
11:55:41 | INFO | 	referer: https://admin.noboringdate.ru/login
11:55:41 | INFO | 	accept-encoding: gzip, deflate, br
11:55:41 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
11:55:41 | INFO | 	if-none-match: e0ba2c9cb7bb7e8bbd0518b44289622d
11:55:41 | INFO | 	if-modified-since: Fri, 10 Feb 2023 09:37:06 GMT
11:55:41 | INFO | Request:
11:55:41 | INFO | 	type : http
11:55:41 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
11:55:41 | INFO | 	http_version : 1.0
11:55:41 | INFO | 	server : ('192.168.64.2', 7777)
11:55:41 | INFO | 	client : ('192.168.64.1', 59706)
11:55:41 | INFO | 	scheme : http
11:55:41 | INFO | 	method : GET
11:55:41 | INFO | 	root_path : 
11:55:41 | INFO | 	path : /static/js/bootstrap.bundle.min.js
11:55:41 | INFO | 	raw_path : b'/static/js/bootstrap.bundle.min.js'
11:55:41 | INFO | 	query_string : b''
11:55:41 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
11:55:41 | INFO | Response Body=304
11:55:41 | INFO | Response Body=304
11:55:42 | INFO | Response Body=304
11:55:43 | INFO | GET http://localhost:7777/favicon.ico
11:55:43 | INFO | Params: 
11:55:43 | INFO | Headers:
11:55:43 | INFO | 	host: localhost:7777
11:55:43 | INFO | 	connection: close
11:55:43 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
11:55:43 | INFO | 	sec-ch-ua-mobile: ?0
11:55:43 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
11:55:43 | INFO | 	sec-ch-ua-platform: "Windows"
11:55:43 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
11:55:43 | INFO | 	sec-fetch-site: same-origin
11:55:43 | INFO | 	sec-fetch-mode: no-cors
11:55:43 | INFO | 	sec-fetch-dest: image
11:55:43 | INFO | 	referer: https://admin.noboringdate.ru/login
11:55:43 | INFO | 	accept-encoding: gzip, deflate, br
11:55:43 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
11:55:43 | INFO | Request:
11:55:43 | INFO | 	type : http
11:55:43 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
11:55:43 | INFO | 	http_version : 1.0
11:55:43 | INFO | 	server : ('192.168.64.2', 7777)
11:55:43 | INFO | 	client : ('192.168.64.1', 59718)
11:55:43 | INFO | 	scheme : http
11:55:43 | INFO | 	method : GET
11:55:43 | INFO | 	root_path : 
11:55:43 | INFO | 	path : /favicon.ico
11:55:43 | INFO | 	raw_path : b'/favicon.ico'
11:55:43 | INFO | 	query_string : b''
11:55:43 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
11:55:43 | INFO | Response Body=404
12:04:23 | INFO | POST http://localhost:7777/login
12:04:23 | INFO | Params: 
12:04:23 | INFO | Headers:
12:04:23 | INFO | 	host: localhost:7777
12:04:23 | INFO | 	connection: close
12:04:23 | INFO | 	content-length: 248
12:04:23 | INFO | 	cache-control: max-age=0
12:04:23 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
12:04:23 | INFO | 	sec-ch-ua-mobile: ?0
12:04:23 | INFO | 	sec-ch-ua-platform: "Windows"
12:04:23 | INFO | 	upgrade-insecure-requests: 1
12:04:23 | INFO | 	origin: https://admin.noboringdate.ru
12:04:23 | INFO | 	content-type: multipart/form-data; boundary=----WebKitFormBoundarytOTd4SDxLM0OX5er
12:04:23 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
12:04:23 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
12:04:23 | INFO | 	sec-fetch-site: same-origin
12:04:23 | INFO | 	sec-fetch-mode: navigate
12:04:23 | INFO | 	sec-fetch-user: ?1
12:04:23 | INFO | 	sec-fetch-dest: document
12:04:23 | INFO | 	referer: https://admin.noboringdate.ru/login
12:04:23 | INFO | 	accept-encoding: gzip, deflate, br
12:04:23 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
12:04:23 | INFO | Request:
12:04:23 | INFO | 	type : http
12:04:23 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
12:04:23 | INFO | 	http_version : 1.0
12:04:23 | INFO | 	server : ('192.168.64.2', 7777)
12:04:23 | INFO | 	client : ('192.168.64.1', 45564)
12:04:23 | INFO | 	scheme : http
12:04:23 | INFO | 	method : POST
12:04:23 | INFO | 	root_path : 
12:04:23 | INFO | 	path : /login
12:04:23 | INFO | 	raw_path : b'/login'
12:04:23 | INFO | 	query_string : b''
12:04:23 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
12:04:23 | INFO | Response Body=302
12:04:23 | INFO | GET http://localhost:7777/
12:04:23 | INFO | Params: 
12:04:23 | INFO | Headers:
12:04:23 | INFO | 	host: localhost:7777
12:04:23 | INFO | 	connection: close
12:04:23 | INFO | 	cache-control: max-age=0
12:04:23 | INFO | 	upgrade-insecure-requests: 1
12:04:23 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
12:04:23 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
12:04:23 | INFO | 	sec-fetch-site: same-origin
12:04:23 | INFO | 	sec-fetch-mode: navigate
12:04:23 | INFO | 	sec-fetch-user: ?1
12:04:23 | INFO | 	sec-fetch-dest: document
12:04:23 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
12:04:23 | INFO | 	sec-ch-ua-mobile: ?0
12:04:23 | INFO | 	sec-ch-ua-platform: "Windows"
12:04:23 | INFO | 	referer: https://admin.noboringdate.ru/login
12:04:23 | INFO | 	accept-encoding: gzip, deflate, br
12:04:23 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
12:04:23 | INFO | 	cookie: token=2d7bb0b03fb74481a73a39d2ed8de67b; username=erik
12:04:23 | INFO | Request:
12:04:23 | INFO | 	type : http
12:04:23 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
12:04:23 | INFO | 	http_version : 1.0
12:04:23 | INFO | 	server : ('192.168.64.2', 7777)
12:04:23 | INFO | 	client : ('192.168.64.1', 45570)
12:04:23 | INFO | 	scheme : http
12:04:23 | INFO | 	method : GET
12:04:23 | INFO | 	root_path : 
12:04:23 | INFO | 	path : /
12:04:23 | INFO | 	raw_path : b'/'
12:04:23 | INFO | 	query_string : b''
12:04:23 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
12:04:23 | INFO | Response Body=200
12:04:25 | INFO | GET http://localhost:7777/suggestions
12:04:25 | INFO | Params: 
12:04:25 | INFO | Headers:
12:04:25 | INFO | 	host: localhost:7777
12:04:25 | INFO | 	connection: close
12:04:25 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
12:04:25 | INFO | 	sec-ch-ua-mobile: ?0
12:04:25 | INFO | 	sec-ch-ua-platform: "Windows"
12:04:25 | INFO | 	upgrade-insecure-requests: 1
12:04:25 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
12:04:25 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
12:04:25 | INFO | 	sec-fetch-site: same-origin
12:04:25 | INFO | 	sec-fetch-mode: navigate
12:04:25 | INFO | 	sec-fetch-user: ?1
12:04:25 | INFO | 	sec-fetch-dest: document
12:04:25 | INFO | 	referer: https://admin.noboringdate.ru/
12:04:25 | INFO | 	accept-encoding: gzip, deflate, br
12:04:25 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
12:04:25 | INFO | 	cookie: token=2d7bb0b03fb74481a73a39d2ed8de67b; username=erik
12:04:25 | INFO | Request:
12:04:25 | INFO | 	type : http
12:04:25 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
12:04:25 | INFO | 	http_version : 1.0
12:04:25 | INFO | 	server : ('192.168.64.2', 7777)
12:04:25 | INFO | 	client : ('192.168.64.1', 45574)
12:04:25 | INFO | 	scheme : http
12:04:25 | INFO | 	method : GET
12:04:25 | INFO | 	root_path : 
12:04:25 | INFO | 	path : /suggestions
12:04:25 | INFO | 	raw_path : b'/suggestions'
12:04:25 | INFO | 	query_string : b''
12:04:25 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f2c46c6a2f0>
12:04:25 | INFO | Response Body=200
12:04:25 | INFO | GET http://localhost:7777/static/img/eye.png
12:04:25 | INFO | Params: 
12:04:25 | INFO | Headers:
12:04:25 | INFO | 	host: localhost:7777
12:04:25 | INFO | 	connection: close
12:04:25 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
12:04:25 | INFO | 	sec-ch-ua-mobile: ?0
12:04:25 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
12:04:25 | INFO | 	sec-ch-ua-platform: "Windows"
12:04:25 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
12:04:25 | INFO | 	sec-fetch-site: same-origin
12:04:25 | INFO | 	sec-fetch-mode: no-cors
12:04:25 | INFO | 	sec-fetch-dest: image
12:04:25 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
12:04:25 | INFO | 	accept-encoding: gzip, deflate, br
12:04:25 | INFO | 	accept-language: ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
12:04:25 | INFO | 	cookie: token=2d7bb0b03fb74481a73a39d2ed8de67b; username=erik
12:04:25 | INFO | 	if-none-match: 3cd472f4b92c87967b68e3e050c40457
12:04:25 | INFO | 	if-modified-since: Mon, 13 Feb 2023 13:48:19 GMT
12:04:25 | INFO | Request:
12:04:25 | INFO | 	type : http
12:04:25 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
12:04:25 | INFO | 	http_version : 1.0
12:04:25 | INFO | 	server : ('192.168.64.2', 7777)
12:04:25 | INFO | 	client : ('192.168.64.1', 45588)
12:04:25 | INFO | 	scheme : http
12:04:25 | INFO | 	method : GET
12:04:25 | INFO | 	root_path : 
12:04:25 | INFO | 	path : /static/img/eye.png
12:04:25 | INFO | 	raw_path : b'/static/img/eye.png'
12:04:25 | INFO | 	query_string : b''
