01:08:22 | INFO | GET http://localhost:7777/6493205775247574395834.html
09:58:58 | INFO | 	referer: https://46.229.212.89/
09:58:58 | INFO | 	accept-encoding: gzip
09:58:58 | INFO | Request:
09:58:58 | INFO | 	type : http
09:58:58 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:58:58 | INFO | 	http_version : 1.0
09:58:58 | INFO | 	server : ('192.168.0.3', 7777)
09:58:58 | INFO | 	client : ('192.168.0.1', 50122)
09:58:58 | INFO | 	scheme : http
09:58:58 | INFO | 	method : GET
09:58:58 | INFO | 	root_path : 
09:58:58 | INFO | 	path : /login
09:58:58 | INFO | 	raw_path : b'/login'
09:58:58 | INFO | 	query_string : b''
09:58:58 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
09:58:58 | INFO | Response Body=200
09:59:05 | INFO | GET http://localhost:7777/favicon.ico
09:59:05 | INFO | Params: 
09:59:05 | INFO | Headers:
09:59:05 | INFO | 	host: localhost:7777
09:59:05 | INFO | 	connection: close
09:59:05 | INFO | 	user-agent: Go-http-client/1.1
09:59:05 | INFO | 	accept-encoding: gzip
09:59:05 | INFO | Request:
09:59:05 | INFO | 	type : http
09:59:05 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:59:05 | INFO | 	http_version : 1.0
09:59:05 | INFO | 	server : ('192.168.0.3', 7777)
09:59:05 | INFO | 	client : ('192.168.0.1', 48220)
09:59:05 | INFO | 	scheme : http
09:59:05 | INFO | 	method : GET
09:59:05 | INFO | 	root_path : 
09:59:05 | INFO | 	path : /favicon.ico
09:59:05 | INFO | 	raw_path : b'/favicon.ico'
09:59:05 | INFO | 	query_string : b''
09:59:05 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
09:59:05 | INFO | Response Body=404
09:59:16 | INFO | GET http://localhost:7777/robots.txt
09:59:16 | INFO | Params: 
09:59:16 | INFO | Headers:
09:59:16 | INFO | 	host: localhost:7777
09:59:16 | INFO | 	connection: close
09:59:16 | INFO | 	user-agent: Go-http-client/1.1
09:59:16 | INFO | 	accept-encoding: gzip
09:59:16 | INFO | Request:
09:59:16 | INFO | 	type : http
09:59:16 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:59:16 | INFO | 	http_version : 1.0
09:59:16 | INFO | 	server : ('192.168.0.3', 7777)
09:59:16 | INFO | 	client : ('192.168.0.1', 56068)
09:59:16 | INFO | 	scheme : http
09:59:16 | INFO | 	method : GET
09:59:16 | INFO | 	root_path : 
09:59:16 | INFO | 	path : /robots.txt
09:59:16 | INFO | 	raw_path : b'/robots.txt'
09:59:16 | INFO | 	query_string : b''
09:59:16 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
09:59:16 | INFO | Response Body=404
09:59:28 | INFO | GET http://localhost:7777/sitemap.xml
09:59:28 | INFO | Params: 
09:59:28 | INFO | Headers:
09:59:28 | INFO | 	host: localhost:7777
09:59:28 | INFO | 	connection: close
09:59:28 | INFO | 	user-agent: Go-http-client/1.1
09:59:28 | INFO | 	accept-encoding: gzip
09:59:28 | INFO | Request:
09:59:28 | INFO | 	type : http
09:59:28 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:59:28 | INFO | 	http_version : 1.0
09:59:28 | INFO | 	server : ('192.168.0.3', 7777)
09:59:28 | INFO | 	client : ('192.168.0.1', 57730)
09:59:28 | INFO | 	scheme : http
09:59:28 | INFO | 	method : GET
09:59:28 | INFO | 	root_path : 
09:59:28 | INFO | 	path : /sitemap.xml
09:59:28 | INFO | 	raw_path : b'/sitemap.xml'
09:59:28 | INFO | 	query_string : b''
09:59:28 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
09:59:28 | INFO | Response Body=404
09:59:42 | INFO | GET http://localhost:7777/static/js/bootstrap.min.js
09:59:42 | INFO | Params: 
09:59:42 | INFO | Headers:
09:59:42 | INFO | 	host: localhost:7777
09:59:42 | INFO | 	connection: close
09:59:42 | INFO | 	user-agent: Go-http-client/1.1
09:59:42 | INFO | 	accept-encoding: gzip
09:59:42 | INFO | Request:
09:59:42 | INFO | 	type : http
09:59:42 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:59:42 | INFO | 	http_version : 1.0
09:59:42 | INFO | 	server : ('192.168.0.3', 7777)
09:59:42 | INFO | 	client : ('192.168.0.1', 52122)
09:59:42 | INFO | 	scheme : http
09:59:42 | INFO | 	method : GET
09:59:42 | INFO | 	root_path : 
09:59:42 | INFO | 	path : /static/js/bootstrap.min.js
09:59:42 | INFO | 	raw_path : b'/static/js/bootstrap.min.js'
09:59:42 | INFO | 	query_string : b''
09:59:42 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
09:59:42 | INFO | Response Body=200
09:59:43 | INFO | GET http://localhost:7777/static/js/jquery-3.6.1.min.js
09:59:43 | INFO | Params: 
09:59:43 | INFO | Headers:
09:59:43 | INFO | 	host: localhost:7777
09:59:43 | INFO | 	connection: close
09:59:43 | INFO | 	user-agent: Go-http-client/1.1
09:59:43 | INFO | 	accept-encoding: gzip
09:59:43 | INFO | Request:
09:59:43 | INFO | 	type : http
09:59:43 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:59:43 | INFO | 	http_version : 1.0
09:59:43 | INFO | 	server : ('192.168.0.3', 7777)
09:59:43 | INFO | 	client : ('192.168.0.1', 52124)
09:59:43 | INFO | 	scheme : http
09:59:43 | INFO | 	method : GET
09:59:43 | INFO | 	root_path : 
09:59:43 | INFO | 	path : /static/js/jquery-3.6.1.min.js
09:59:43 | INFO | 	raw_path : b'/static/js/jquery-3.6.1.min.js'
09:59:43 | INFO | 	query_string : b''
09:59:43 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
09:59:43 | INFO | Response Body=200
09:59:43 | INFO | GET http://localhost:7777/static/js/bootstrap.bundle.min.js
09:59:43 | INFO | Params: 
09:59:43 | INFO | Headers:
09:59:43 | INFO | 	host: localhost:7777
09:59:43 | INFO | 	connection: close
09:59:43 | INFO | 	user-agent: Go-http-client/1.1
09:59:43 | INFO | 	accept-encoding: gzip
09:59:43 | INFO | Request:
09:59:43 | INFO | 	type : http
09:59:43 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
09:59:43 | INFO | 	http_version : 1.0
09:59:43 | INFO | 	server : ('192.168.0.3', 7777)
09:59:43 | INFO | 	client : ('192.168.0.1', 52126)
09:59:43 | INFO | 	scheme : http
09:59:43 | INFO | 	method : GET
09:59:43 | INFO | 	root_path : 
09:59:43 | INFO | 	path : /static/js/bootstrap.bundle.min.js
09:59:43 | INFO | 	raw_path : b'/static/js/bootstrap.bundle.min.js'
09:59:43 | INFO | 	query_string : b''
09:59:43 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
09:59:43 | INFO | Response Body=200
10:02:47 | INFO | GET http://localhost:7777/suggestions
10:02:47 | INFO | Params: 
10:02:47 | INFO | Headers:
10:02:47 | INFO | 	host: localhost:7777
10:02:47 | INFO | 	connection: close
10:02:47 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"
10:02:47 | INFO | 	sec-ch-ua-mobile: ?0
10:02:47 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:47 | INFO | 	upgrade-insecure-requests: 1
10:02:47 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
10:02:47 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
10:02:47 | INFO | 	sec-fetch-site: same-origin
10:02:47 | INFO | 	sec-fetch-mode: navigate
10:02:47 | INFO | 	sec-fetch-user: ?1
10:02:47 | INFO | 	sec-fetch-dest: document
10:02:47 | INFO | 	referer: https://admin.noboringdate.ru/
10:02:47 | INFO | 	accept-encoding: gzip, deflate, br
10:02:47 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:02:47 | INFO | 	cookie: _ym_uid=1667292784994020326; _ym_d=1667292784; _ga=GA1.2.311344001.1667292784; username=marat; token=c5e15e50668d48868a7251094459d0cc
10:02:47 | INFO | Request:
10:02:47 | INFO | 	type : http
10:02:47 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:47 | INFO | 	http_version : 1.0
10:02:47 | INFO | 	server : ('192.168.0.3', 7777)
10:02:47 | INFO | 	client : ('192.168.0.1', 60350)
10:02:47 | INFO | 	scheme : http
10:02:47 | INFO | 	method : GET
10:02:47 | INFO | 	root_path : 
10:02:47 | INFO | 	path : /suggestions
10:02:47 | INFO | 	raw_path : b'/suggestions'
10:02:47 | INFO | 	query_string : b''
10:02:47 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
10:02:48 | INFO | Response Body=200
10:02:48 | INFO | GET http://localhost:7777/static/css/bootstrap.css
10:02:48 | INFO | Params: 
10:02:48 | INFO | Headers:
10:02:48 | INFO | 	host: localhost:7777
10:02:48 | INFO | 	connection: close
10:02:48 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"
10:02:48 | INFO | 	sec-ch-ua-mobile: ?0
10:02:48 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
10:02:48 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:48 | INFO | 	accept: text/css,*/*;q=0.1
10:02:48 | INFO | 	sec-fetch-site: same-origin
10:02:48 | INFO | 	sec-fetch-mode: no-cors
10:02:48 | INFO | 	sec-fetch-dest: style
10:02:48 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:02:48 | INFO | 	accept-encoding: gzip, deflate, br
10:02:48 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:02:48 | INFO | 	cookie: _ym_uid=1667292784994020326; _ym_d=1667292784; _ga=GA1.2.311344001.1667292784; username=marat; token=c5e15e50668d48868a7251094459d0cc
10:02:48 | INFO | 	if-none-match: 8ffe979a46b7aa58a2f02e83ad70abf6
10:02:48 | INFO | 	if-modified-since: Tue, 07 Feb 2023 08:57:15 GMT
10:02:48 | INFO | Request:
10:02:48 | INFO | 	type : http
10:02:48 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:48 | INFO | 	http_version : 1.0
10:02:48 | INFO | 	server : ('192.168.0.3', 7777)
10:02:48 | INFO | 	client : ('192.168.0.1', 60356)
10:02:48 | INFO | 	scheme : http
10:02:48 | INFO | 	method : GET
10:02:48 | INFO | 	root_path : 
10:02:48 | INFO | 	path : /static/css/bootstrap.css
10:02:48 | INFO | 	raw_path : b'/static/css/bootstrap.css'
10:02:48 | INFO | 	query_string : b''
10:02:48 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
10:02:48 | INFO | GET http://localhost:7777/static/mystyle.css
10:02:48 | INFO | Params: 
10:02:48 | INFO | Headers:
10:02:48 | INFO | 	host: localhost:7777
10:02:48 | INFO | 	connection: close
10:02:48 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"
10:02:48 | INFO | 	sec-ch-ua-mobile: ?0
10:02:48 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
10:02:48 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:48 | INFO | 	accept: text/css,*/*;q=0.1
10:02:48 | INFO | 	sec-fetch-site: same-origin
10:02:48 | INFO | 	sec-fetch-mode: no-cors
10:02:48 | INFO | 	sec-fetch-dest: style
10:02:48 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:02:48 | INFO | 	accept-encoding: gzip, deflate, br
10:02:48 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:02:48 | INFO | 	cookie: _ym_uid=1667292784994020326; _ym_d=1667292784; _ga=GA1.2.311344001.1667292784; username=marat; token=c5e15e50668d48868a7251094459d0cc
10:02:48 | INFO | 	if-none-match: 66ed633bf6ba2ea677e5451cedebc78f
10:02:48 | INFO | 	if-modified-since: Tue, 07 Feb 2023 08:57:15 GMT
10:02:48 | INFO | Request:
10:02:48 | INFO | 	type : http
10:02:48 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:48 | INFO | 	http_version : 1.0
10:02:48 | INFO | 	server : ('192.168.0.3', 7777)
10:02:48 | INFO | 	client : ('192.168.0.1', 60366)
10:02:48 | INFO | 	scheme : http
10:02:48 | INFO | 	method : GET
10:02:48 | INFO | 	root_path : 
10:02:48 | INFO | 	path : /static/mystyle.css
10:02:48 | INFO | 	raw_path : b'/static/mystyle.css'
10:02:48 | INFO | 	query_string : b''
10:02:48 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
10:02:48 | INFO | GET http://localhost:7777/static/js/jquery-3.6.1.min.js
10:02:48 | INFO | Params: 
10:02:48 | INFO | Headers:
10:02:48 | INFO | 	host: localhost:7777
10:02:48 | INFO | 	connection: close
10:02:48 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"
10:02:48 | INFO | 	if-none-match: 35158899bcc988e30ef679f07a13e5ec
10:02:48 | INFO | 	if-modified-since: Tue, 07 Feb 2023 08:57:15 GMT
10:02:48 | INFO | 	sec-ch-ua-mobile: ?0
10:02:48 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
10:02:48 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:48 | INFO | 	accept: */*
10:02:48 | INFO | 	sec-fetch-site: same-origin
10:02:48 | INFO | 	sec-fetch-mode: no-cors
10:02:48 | INFO | 	sec-fetch-dest: script
10:02:48 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:02:48 | INFO | 	accept-encoding: gzip, deflate, br
10:02:48 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:02:48 | INFO | 	cookie: _ym_uid=1667292784994020326; _ym_d=1667292784; _ga=GA1.2.311344001.1667292784; username=marat; token=c5e15e50668d48868a7251094459d0cc
10:02:48 | INFO | Request:
10:02:48 | INFO | 	type : http
10:02:48 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:48 | INFO | 	http_version : 1.0
10:02:48 | INFO | 	server : ('192.168.0.3', 7777)
10:02:48 | INFO | 	client : ('192.168.0.1', 60370)
10:02:48 | INFO | 	scheme : http
10:02:48 | INFO | 	method : GET
10:02:48 | INFO | 	root_path : 
10:02:48 | INFO | 	path : /static/js/jquery-3.6.1.min.js
10:02:48 | INFO | 	raw_path : b'/static/js/jquery-3.6.1.min.js'
10:02:48 | INFO | 	query_string : b''
10:02:48 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
10:02:48 | INFO | Response Body=304
10:02:48 | INFO | Response Body=304
10:02:48 | INFO | Response Body=304
10:02:48 | INFO | GET http://localhost:7777/static/img/logo.png
10:02:48 | INFO | Params: 
10:02:48 | INFO | Headers:
10:02:48 | INFO | 	host: localhost:7777
10:02:48 | INFO | 	connection: close
10:02:48 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"
10:02:48 | INFO | 	if-none-match: 5960de17dff81825a735aa3983f34a93
10:02:48 | INFO | 	if-modified-since: Tue, 07 Feb 2023 08:57:15 GMT
10:02:48 | INFO | 	sec-ch-ua-mobile: ?0
10:02:48 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
10:02:48 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:48 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
10:02:48 | INFO | 	sec-fetch-site: same-origin
10:02:48 | INFO | 	sec-fetch-mode: no-cors
10:02:48 | INFO | 	sec-fetch-dest: image
10:02:48 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:02:48 | INFO | 	accept-encoding: gzip, deflate, br
10:02:48 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:02:48 | INFO | 	cookie: _ym_uid=1667292784994020326; _ym_d=1667292784; _ga=GA1.2.311344001.1667292784; username=marat; token=c5e15e50668d48868a7251094459d0cc
10:02:48 | INFO | Request:
10:02:48 | INFO | 	type : http
10:02:48 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:48 | INFO | 	http_version : 1.0
10:02:48 | INFO | 	server : ('192.168.0.3', 7777)
10:02:48 | INFO | 	client : ('192.168.0.1', 60374)
10:02:48 | INFO | 	scheme : http
10:02:48 | INFO | 	method : GET
10:02:48 | INFO | 	root_path : 
10:02:48 | INFO | 	path : /static/img/logo.png
10:02:48 | INFO | 	raw_path : b'/static/img/logo.png'
10:02:48 | INFO | 	query_string : b''
10:02:48 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
10:02:48 | INFO | GET http://localhost:7777/static/img/avatar.png
10:02:48 | INFO | Params: 
10:02:48 | INFO | Headers:
10:02:48 | INFO | 	host: localhost:7777
10:02:48 | INFO | 	connection: close
10:02:48 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"
10:02:48 | INFO | 	if-none-match: 6510f6570ef207e1220f1d2344ea370b
10:02:48 | INFO | 	if-modified-since: Tue, 07 Feb 2023 08:57:15 GMT
10:02:48 | INFO | 	sec-ch-ua-mobile: ?0
10:02:48 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
10:02:48 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:48 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
10:02:48 | INFO | 	sec-fetch-site: same-origin
10:02:48 | INFO | 	sec-fetch-mode: no-cors
10:02:48 | INFO | 	sec-fetch-dest: image
10:02:48 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:02:48 | INFO | 	accept-encoding: gzip, deflate, br
10:02:48 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:02:48 | INFO | 	cookie: _ym_uid=1667292784994020326; _ym_d=1667292784; _ga=GA1.2.311344001.1667292784; username=marat; token=c5e15e50668d48868a7251094459d0cc
10:02:48 | INFO | Request:
10:02:48 | INFO | 	type : http
10:02:48 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:48 | INFO | 	http_version : 1.0
10:02:48 | INFO | 	server : ('192.168.0.3', 7777)
10:02:48 | INFO | 	client : ('192.168.0.1', 60390)
10:02:48 | INFO | 	scheme : http
10:02:48 | INFO | 	method : GET
10:02:48 | INFO | 	root_path : 
10:02:48 | INFO | 	path : /static/img/avatar.png
10:02:48 | INFO | 	raw_path : b'/static/img/avatar.png'
10:02:48 | INFO | 	query_string : b''
10:02:48 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
10:02:48 | INFO | Response Body=304
10:02:48 | INFO | Response Body=304
10:02:48 | INFO | GET http://localhost:7777/static/img/logout.png
10:02:48 | INFO | Params: 
10:02:48 | INFO | Headers:
10:02:48 | INFO | 	host: localhost:7777
10:02:48 | INFO | 	connection: close
10:02:48 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"
10:02:48 | INFO | 	if-none-match: 3e696b11543cc600e80ad0a2038d27e5
10:02:48 | INFO | 	if-modified-since: Tue, 07 Feb 2023 08:57:15 GMT
10:02:48 | INFO | 	sec-ch-ua-mobile: ?0
10:02:48 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
10:02:48 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:48 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
10:02:48 | INFO | 	sec-fetch-site: same-origin
10:02:48 | INFO | 	sec-fetch-mode: no-cors
10:02:48 | INFO | 	sec-fetch-dest: image
10:02:48 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:02:48 | INFO | 	accept-encoding: gzip, deflate, br
10:02:48 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:02:48 | INFO | 	cookie: _ym_uid=1667292784994020326; _ym_d=1667292784; _ga=GA1.2.311344001.1667292784; username=marat; token=c5e15e50668d48868a7251094459d0cc
10:02:48 | INFO | Request:
10:02:48 | INFO | 	type : http
10:02:48 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:48 | INFO | 	http_version : 1.0
10:02:48 | INFO | 	server : ('192.168.0.3', 7777)
10:02:48 | INFO | 	client : ('192.168.0.1', 60400)
10:02:48 | INFO | 	scheme : http
10:02:48 | INFO | 	method : GET
10:02:48 | INFO | 	root_path : 
10:02:48 | INFO | 	path : /static/img/logout.png
10:02:48 | INFO | 	raw_path : b'/static/img/logout.png'
10:02:48 | INFO | 	query_string : b''
10:02:48 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
10:02:48 | INFO | Response Body=304
10:02:48 | INFO | GET http://localhost:7777/static/js/bootstrap.min.js
10:02:48 | INFO | Params: 
10:02:48 | INFO | Headers:
10:02:48 | INFO | 	host: localhost:7777
10:02:48 | INFO | 	connection: close
10:02:48 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"
10:02:48 | INFO | 	if-none-match: c1fdead1aaff4ec557612dc977ede493
10:02:48 | INFO | 	if-modified-since: Tue, 07 Feb 2023 08:57:15 GMT
10:02:48 | INFO | 	sec-ch-ua-mobile: ?0
10:02:48 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
10:02:48 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:48 | INFO | 	accept: */*
10:02:48 | INFO | 	sec-fetch-site: same-origin
10:02:48 | INFO | 	sec-fetch-mode: no-cors
10:02:48 | INFO | 	sec-fetch-dest: script
10:02:48 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:02:48 | INFO | 	accept-encoding: gzip, deflate, br
10:02:48 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:02:48 | INFO | 	cookie: _ym_uid=1667292784994020326; _ym_d=1667292784; _ga=GA1.2.311344001.1667292784; username=marat; token=c5e15e50668d48868a7251094459d0cc
10:02:48 | INFO | Request:
10:02:48 | INFO | 	type : http
10:02:48 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:48 | INFO | 	http_version : 1.0
10:02:48 | INFO | 	server : ('192.168.0.3', 7777)
10:02:48 | INFO | 	client : ('192.168.0.1', 60416)
10:02:48 | INFO | 	scheme : http
10:02:48 | INFO | 	method : GET
10:02:48 | INFO | 	root_path : 
10:02:48 | INFO | 	path : /static/js/bootstrap.min.js
10:02:48 | INFO | 	raw_path : b'/static/js/bootstrap.min.js'
10:02:48 | INFO | 	query_string : b''
10:02:48 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
10:02:48 | INFO | Response Body=304
10:02:48 | INFO | GET http://localhost:7777/static/js/bootstrap.bundle.min.js
10:02:48 | INFO | Params: 
10:02:48 | INFO | Headers:
10:02:48 | INFO | 	host: localhost:7777
10:02:48 | INFO | 	connection: close
10:02:48 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"
10:02:48 | INFO | 	if-none-match: f0178da9a867571087d20d721e7b3907
10:02:48 | INFO | 	if-modified-since: Tue, 07 Feb 2023 08:57:15 GMT
10:02:48 | INFO | 	sec-ch-ua-mobile: ?0
10:02:48 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
10:02:48 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:48 | INFO | 	accept: */*
10:02:48 | INFO | 	sec-fetch-site: same-origin
10:02:48 | INFO | 	sec-fetch-mode: no-cors
10:02:48 | INFO | 	sec-fetch-dest: script
10:02:48 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:02:48 | INFO | 	accept-encoding: gzip, deflate, br
10:02:48 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:02:48 | INFO | 	cookie: _ym_uid=1667292784994020326; _ym_d=1667292784; _ga=GA1.2.311344001.1667292784; username=marat; token=c5e15e50668d48868a7251094459d0cc
10:02:48 | INFO | Request:
10:02:48 | INFO | 	type : http
10:02:48 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:48 | INFO | 	http_version : 1.0
10:02:48 | INFO | 	server : ('192.168.0.3', 7777)
10:02:48 | INFO | 	client : ('192.168.0.1', 60432)
10:02:48 | INFO | 	scheme : http
10:02:48 | INFO | 	method : GET
10:02:48 | INFO | 	root_path : 
10:02:48 | INFO | 	path : /static/js/bootstrap.bundle.min.js
10:02:48 | INFO | 	raw_path : b'/static/js/bootstrap.bundle.min.js'
10:02:48 | INFO | 	query_string : b''
10:02:48 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f340845a2f0>
10:02:48 | INFO | Response Body=304
10:02:48 | INFO | GET http://localhost:7777/static/img/star.png
10:02:48 | INFO | Params: 
10:02:48 | INFO | Headers:
10:02:48 | INFO | 	host: localhost:7777
10:02:48 | INFO | 	connection: close
10:02:48 | INFO | 	sec-ch-ua: "Not?A_Brand";v="8", "Chromium";v="108", "Google Chrome";v="108"
10:02:48 | INFO | 	sec-ch-ua-mobile: ?0
10:02:48 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
10:02:48 | INFO | 	sec-ch-ua-platform: "Windows"
10:02:48 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
10:02:48 | INFO | 	sec-fetch-site: same-origin
10:02:48 | INFO | 	sec-fetch-mode: no-cors
10:02:48 | INFO | 	sec-fetch-dest: image
10:02:48 | INFO | 	referer: https://admin.noboringdate.ru/suggestions
10:02:48 | INFO | 	accept-encoding: gzip, deflate, br
10:02:48 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
10:02:48 | INFO | 	cookie: _ym_uid=1667292784994020326; _ym_d=1667292784; _ga=GA1.2.311344001.1667292784; username=marat; token=c5e15e50668d48868a7251094459d0cc
10:02:48 | INFO | Request:
10:02:48 | INFO | 	type : http
10:02:48 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
10:02:48 | INFO | 	http_version : 1.0
10:02:48 | INFO | 	server : ('192.168.0.3', 7777)
10:02:48 | INFO | 	client : ('192.168.0.1', 60440)
10:02:48 | INFO | 	scheme : http
10:02:48 | INFO | 	method : GET
10:02:48 | INFO | 	root_path : 
10:02:48 | INFO | 	path : /static/img/star.png
10:02:48 | INFO | 	raw_path : b'/static/img/star.png'
10:02:48 | INFO | 	query_string : b''
